purchase_id,user_id,purchase_datetime,amount,item_type,currency
3659,5614,2024-01-25,9.99,medium_pack,USD
3660,5614,2024-03-22,2.99,small_pack,USD
3661,5614,2024-02-20,9.99,medium_pack,USD
3662,5614,2024-02-26,3.99,small_pack,USD
3663,5614,2024-02-05,19.99,medium_pack,USD
3664,5614,2024-01-27,99.99,large_pack,USD
3665,5614,2024-02-13,1.99,small_pack,USD
3666,5657,2024-03-05,3.99,small_pack,BRL
3667,5657,2024-03-02,14.99,medium_pack,BRL
3668,5657,2024-02-14,14.99,medium_pack,BRL
3669,5657,2024-02-22,4.99,small_pack,BRL
3670,5657,2024-05-03,19.99,medium_pack,BRL
3671,5657,2024-02-23,1.99,small_pack,BRL
3672,5668,2024-05-07,9.99,medium_pack,USD
3673,5670,2024-05-02,4.99,small_pack,EUR
3674,5677,2024-01-14,4.99,small_pack,EUR
3675,5677,2024-01-10,99.99,large_pack,EUR
3676,5677,2024-01-15,9.99,medium_pack,EUR
3677,5695,2024-04-24,2.99,small_pack,USD
3678,5695,2024-05-08,14.99,medium_pack,USD
3679,5695,2024-04-24,3.99,small_pack,USD
3680,5695,2024-04-22,19.99,medium_pack,USD
3681,5696,2024-04-12,3.99,small_pack,EUR
3682,5696,2024-05-16,1.99,small_pack,EUR
3683,5696,2024-05-28,2.99,small_pack,EUR
3684,5696,2024-04-16,4.99,small_pack,EUR
3685,5696,2024-05-03,9.99,medium_pack,EUR
3686,5696,2024-04-06,3.99,small_pack,EUR
3687,5696,2024-06-23,14.99,medium_pack,EUR
3688,5698,2024-04-08,1.99,small_pack,USD
3689,5698,2024-03-14,2.99,small_pack,USD
3690,5698,2024-03-11,3.99,small_pack,USD
3691,5698,2024-03-21,4.99,small_pack,USD
3692,5698,2024-06-12,4.99,small_pack,USD
3693,5698,2024-04-08,49.99,large_pack,USD
3694,5704,2024-06-24,14.99,medium_pack,EUR
3695,5704,2024-08-11,9.99,medium_pack,EUR
3696,5704,2024-06-15,1.99,small_pack,EUR
3697,5704,2024-06-07,99.99,large_pack,EUR
3698,5713,2024-03-12,4.99,small_pack,EUR
3699,5713,2024-02-16,1.99,small_pack,EUR
3700,5713,2024-02-03,1.99,small_pack,EUR
3701,5713,2024-02-03,1.99,small_pack,EUR
3702,5713,2024-02-02,19.99,medium_pack,EUR
3703,5723,2024-05-28,29.99,large_pack,BRL
3704,5723,2024-05-28,4.99,small_pack,BRL
3705,5723,2024-05-22,3.99,small_pack,BRL
3706,5727,2024-03-11,4.99,small_pack,USD
3707,5727,2024-03-30,1.99,small_pack,USD
3708,5731,2024-05-19,19.99,medium_pack,USD
3709,5731,2024-05-21,99.99,large_pack,USD
3710,5731,2024-05-28,99.99,large_pack,USD
3711,5731,2024-06-21,4.99,small_pack,USD
3712,5731,2024-08-12,14.99,medium_pack,USD
3713,5731,2024-06-11,1.99,small_pack,USD
3714,5745,2024-03-10,19.99,medium_pack,USD
3715,5745,2024-03-13,4.99,small_pack,USD
3716,5745,2024-02-19,1.99,small_pack,USD
3717,5746,2024-07-01,3.99,small_pack,USD
3718,5746,2024-06-30,1.99,small_pack,USD
3719,5749,2024-03-05,99.99,large_pack,USD
3720,5749,2024-02-11,1.99,small_pack,USD
3721,5749,2024-02-11,9.99,medium_pack,USD
3722,5749,2024-01-27,99.99,large_pack,USD
3723,5749,2024-03-12,3.99,small_pack,USD
3724,5749,2024-02-11,2.99,small_pack,USD
3725,5749,2024-01-29,4.99,small_pack,USD
3726,5765,2024-03-25,1.99,small_pack,BRL
3727,5765,2024-04-08,14.99,medium_pack,BRL
3728,5765,2024-04-24,4.99,small_pack,BRL
3729,5765,2024-03-27,29.99,large_pack,BRL
3730,5765,2024-03-26,4.99,small_pack,BRL
3731,5765,2024-03-18,1.99,small_pack,BRL
3732,5765,2024-04-19,2.99,small_pack,BRL
3733,5765,2024-04-02,19.99,medium_pack,BRL
3734,5765,2024-03-29,1.99,small_pack,BRL
3735,5765,2024-03-19,4.99,small_pack,BRL
3736,5772,2024-05-02,19.99,medium_pack,USD
3737,5772,2024-04-21,1.99,small_pack,USD
3738,5772,2024-05-03,3.99,small_pack,USD
3739,5772,2024-04-27,9.99,medium_pack,USD
3740,5772,2024-04-24,3.99,small_pack,USD
3741,5772,2024-05-15,14.99,medium_pack,USD
3742,5776,2024-06-18,4.99,small_pack,USD
3743,5776,2024-07-16,2.99,small_pack,USD
3744,5776,2024-06-29,14.99,medium_pack,USD
3745,5776,2024-06-14,99.99,large_pack,USD
3746,5778,2024-04-22,9.99,medium_pack,USD
3747,5778,2024-05-03,29.99,large_pack,USD
3748,5778,2024-04-17,2.99,small_pack,USD
3749,5778,2024-05-29,9.99,medium_pack,USD
3750,5778,2024-04-05,3.99,small_pack,USD
3751,5792,2024-03-17,9.99,medium_pack,EUR
3752,5792,2024-03-24,1.99,small_pack,EUR
3753,5792,2024-03-10,19.99,medium_pack,EUR
3754,5792,2024-04-08,99.99,large_pack,EUR
3755,5792,2024-03-10,29.99,large_pack,EUR
3756,5792,2024-03-20,99.99,large_pack,EUR
3757,5793,2024-06-28,4.99,small_pack,USD
3758,5793,2024-07-01,9.99,medium_pack,USD
3759,5793,2024-06-29,2.99,small_pack,USD
3760,5793,2024-08-20,4.99,small_pack,USD
3761,5810,2024-02-05,49.99,large_pack,EUR
3762,5813,2024-05-15,19.99,medium_pack,EUR
3763,5813,2024-05-19,4.99,small_pack,EUR
3764,5813,2024-05-11,3.99,small_pack,EUR
3765,5813,2024-05-06,29.99,large_pack,EUR
3766,5813,2024-04-29,14.99,medium_pack,EUR
3767,5813,2024-05-14,14.99,medium_pack,EUR
3768,5813,2024-04-21,3.99,small_pack,EUR
3769,5813,2024-04-21,29.99,large_pack,EUR
3770,5813,2024-04-22,29.99,large_pack,EUR
3771,5827,2024-05-19,1.99,small_pack,USD
3772,5827,2024-05-24,1.99,small_pack,USD
3773,5827,2024-05-16,14.99,medium_pack,USD
3774,5827,2024-05-12,1.99,small_pack,USD
3775,5827,2024-05-28,1.99,small_pack,USD
3776,5827,2024-06-06,29.99,large_pack,USD
3777,5827,2024-06-25,19.99,medium_pack,USD
3778,5827,2024-05-25,29.99,large_pack,USD
3779,5827,2024-05-10,99.99,large_pack,USD
3780,5827,2024-06-05,2.99,small_pack,USD
3781,5831,2024-06-16,4.99,small_pack,EUR
3782,5831,2024-06-18,2.99,small_pack,EUR
3783,5831,2024-07-15,14.99,medium_pack,EUR
3784,5831,2024-06-21,2.99,small_pack,EUR
3785,5831,2024-07-16,4.99,small_pack,EUR
3786,5832,2024-06-25,19.99,medium_pack,USD
3787,5832,2024-06-28,4.99,small_pack,USD
3788,5832,2024-06-26,19.99,medium_pack,USD
3789,5843,2024-07-06,4.99,small_pack,EUR
3790,5843,2024-06-21,9.99,medium_pack,EUR
3791,5843,2024-06-04,4.99,small_pack,EUR
3792,5844,2024-06-21,14.99,medium_pack,USD
3793,5844,2024-05-23,4.99,small_pack,USD
3794,5844,2024-07-02,1.99,small_pack,USD
3795,5846,2024-03-29,4.99,small_pack,EUR
3796,5846,2024-03-27,14.99,medium_pack,EUR
3797,5846,2024-04-05,4.99,small_pack,EUR
3798,5846,2024-03-28,4.99,small_pack,EUR
3799,5852,2024-04-16,3.99,small_pack,EUR
3800,5852,2024-02-15,1.99,small_pack,EUR
3801,5852,2024-02-15,29.99,large_pack,EUR
3802,5852,2024-03-17,4.99,small_pack,EUR
3803,5852,2024-05-12,3.99,small_pack,EUR
3804,5852,2024-03-19,99.99,large_pack,EUR
3805,5865,2024-03-26,4.99,small_pack,EUR
3806,5865,2024-05-04,4.99,small_pack,EUR
3807,5865,2024-03-22,3.99,small_pack,EUR
3808,5865,2024-03-22,19.99,medium_pack,EUR
3809,5868,2024-03-05,3.99,small_pack,USD
3810,5868,2024-02-01,9.99,medium_pack,USD
3811,5905,2024-03-26,2.99,small_pack,EUR
3812,5905,2024-05-08,1.99,small_pack,EUR
3813,5905,2024-04-02,3.99,small_pack,EUR
3814,5905,2024-03-24,19.99,medium_pack,EUR
3815,5905,2024-04-04,3.99,small_pack,EUR
3816,5905,2024-03-31,4.99,small_pack,EUR
3817,5905,2024-03-25,9.99,medium_pack,EUR
3818,5909,2024-01-08,29.99,large_pack,USD
3819,5909,2024-01-30,49.99,large_pack,USD
3820,5909,2024-02-10,9.99,medium_pack,USD
3821,5909,2024-01-16,2.99,small_pack,USD
3822,5909,2024-01-13,99.99,large_pack,USD
3823,5909,2024-04-25,19.99,medium_pack,USD
3824,5909,2024-02-14,19.99,medium_pack,USD
3825,5926,2024-06-01,4.99,small_pack,USD
3826,5926,2024-06-13,2.99,small_pack,USD
3827,5926,2024-05-29,99.99,large_pack,USD
3828,5932,2024-03-30,29.99,large_pack,BRL
3829,5932,2024-04-19,19.99,medium_pack,BRL
3830,5932,2024-03-31,2.99,small_pack,BRL
3831,5932,2024-05-03,1.99,small_pack,BRL
3832,5932,2024-04-25,3.99,small_pack,BRL
3833,5933,2024-02-18,9.99,medium_pack,USD
3834,5956,2024-05-27,19.99,medium_pack,USD
3835,5956,2024-06-25,1.99,small_pack,USD
3836,5956,2024-05-20,1.99,small_pack,USD
3837,5956,2024-05-24,3.99,small_pack,USD
3838,5956,2024-05-22,19.99,medium_pack,USD
3839,5956,2024-05-22,14.99,medium_pack,USD
3840,5956,2024-06-03,9.99,medium_pack,USD
3841,5956,2024-05-22,19.99,medium_pack,USD
3842,5956,2024-05-19,99.99,large_pack,USD
3843,5958,2024-04-25,14.99,medium_pack,MXN
3844,5958,2024-05-17,3.99,small_pack,MXN
3845,5958,2024-05-08,49.99,large_pack,MXN
3846,5959,2024-04-24,1.99,small_pack,USD
3847,5959,2024-04-29,1.99,small_pack,USD
3848,5959,2024-05-08,2.99,small_pack,USD
3849,5959,2024-05-07,2.99,small_pack,USD
3850,5972,2024-03-15,9.99,medium_pack,BRL
3851,5972,2024-03-31,14.99,medium_pack,BRL
3852,5972,2024-04-07,1.99,small_pack,BRL
3853,5972,2024-03-23,3.99,small_pack,BRL
3854,5972,2024-03-18,14.99,medium_pack,BRL
3855,5972,2024-04-08,4.99,small_pack,BRL
3856,5972,2024-03-12,3.99,small_pack,BRL
3857,5972,2024-03-30,2.99,small_pack,BRL
3858,5972,2024-04-04,1.99,small_pack,BRL
3859,5978,2024-06-08,1.99,small_pack,USD
3860,5978,2024-06-27,3.99,small_pack,USD
3861,5978,2024-06-04,19.99,medium_pack,USD
3862,5978,2024-05-28,4.99,small_pack,USD
3863,5978,2024-06-30,9.99,medium_pack,USD
3864,5978,2024-07-05,4.99,small_pack,USD
3865,5980,2024-02-27,2.99,small_pack,EUR
3866,5980,2024-03-06,4.99,small_pack,EUR
3867,5980,2024-03-19,3.99,small_pack,EUR
3868,5980,2024-03-25,2.99,small_pack,EUR
3869,5980,2024-04-16,4.99,small_pack,EUR
3870,5980,2024-02-21,4.99,small_pack,EUR
3871,5989,2024-05-15,4.99,small_pack,EUR
3872,5989,2024-05-22,4.99,small_pack,EUR
3873,5989,2024-05-07,9.99,medium_pack,EUR
3874,5989,2024-05-14,14.99,medium_pack,EUR
3875,5989,2024-05-21,2.99,small_pack,EUR
3876,5992,2024-05-07,3.99,small_pack,MXN
3877,5992,2024-05-04,2.99,small_pack,MXN
3878,5992,2024-06-21,2.99,small_pack,MXN
3879,5992,2024-04-25,2.99,small_pack,MXN
3880,5992,2024-07-10,14.99,medium_pack,MXN
3881,6008,2024-06-04,99.99,large_pack,USD
3882,6008,2024-06-03,2.99,small_pack,USD
3883,6008,2024-06-01,2.99,small_pack,USD
3884,6008,2024-06-05,14.99,medium_pack,USD
3885,6018,2024-01-20,1.99,small_pack,USD
3886,6018,2024-01-20,2.99,small_pack,USD
3887,6018,2024-02-05,4.99,small_pack,USD
3888,6018,2024-01-28,29.99,large_pack,USD
3889,6018,2024-01-21,19.99,medium_pack,USD
3890,6020,2024-04-05,14.99,medium_pack,USD
3891,6020,2024-04-09,2.99,small_pack,USD
3892,6020,2024-04-20,3.99,small_pack,USD
3893,6020,2024-05-08,2.99,small_pack,USD
3894,6020,2024-04-27,9.99,medium_pack,USD
3895,6020,2024-04-10,4.99,small_pack,USD
3896,6020,2024-04-06,99.99,large_pack,USD
3897,6020,2024-04-08,19.99,medium_pack,USD
3898,6020,2024-04-06,9.99,medium_pack,USD
3899,6020,2024-04-02,4.99,small_pack,USD
3900,6022,2024-06-05,14.99,medium_pack,MXN
3901,6022,2024-04-07,4.99,small_pack,MXN
3902,6022,2024-03-26,14.99,medium_pack,MXN
3903,6022,2024-04-09,19.99,medium_pack,MXN
3904,6024,2024-08-20,4.99,small_pack,USD
3905,6024,2024-08-26,1.99,small_pack,USD
3906,6024,2024-06-29,4.99,small_pack,USD
3907,6024,2024-06-29,14.99,medium_pack,USD
3908,6024,2024-07-12,1.99,small_pack,USD
3909,6030,2024-04-13,4.99,small_pack,BRL
3910,6030,2024-06-28,3.99,small_pack,BRL
3911,6031,2024-05-02,49.99,large_pack,EUR
3912,6031,2024-04-15,3.99,small_pack,EUR
3913,6031,2024-04-03,3.99,small_pack,EUR
3914,6031,2024-03-30,14.99,medium_pack,EUR
3915,6031,2024-04-02,19.99,medium_pack,EUR
3916,6031,2024-04-02,4.99,small_pack,EUR
3917,6031,2024-04-11,49.99,large_pack,EUR
3918,6032,2024-01-16,9.99,medium_pack,BRL
3919,6032,2024-01-14,14.99,medium_pack,BRL
3920,6032,2024-01-18,3.99,small_pack,BRL
3921,6032,2024-01-29,2.99,small_pack,BRL
3922,6032,2024-02-18,2.99,small_pack,BRL
3923,6032,2024-01-25,19.99,medium_pack,BRL
3924,6049,2024-02-07,2.99,small_pack,USD
3925,6049,2024-01-06,3.99,small_pack,USD
3926,6049,2024-02-09,4.99,small_pack,USD
3927,6055,2024-06-12,9.99,medium_pack,BRL
3928,6055,2024-06-06,9.99,medium_pack,BRL
3929,6055,2024-06-07,49.99,large_pack,BRL
3930,6055,2024-06-08,4.99,small_pack,BRL
3931,6055,2024-06-13,2.99,small_pack,BRL
3932,6056,2024-02-06,19.99,medium_pack,USD
3933,6056,2024-04-18,2.99,small_pack,USD
3934,6056,2024-03-18,1.99,small_pack,USD
3935,6056,2024-02-08,4.99,small_pack,USD
3936,6056,2024-02-15,9.99,medium_pack,USD
3937,6056,2024-03-01,14.99,medium_pack,USD
3938,6056,2024-02-11,9.99,medium_pack,USD
3939,6094,2024-05-29,19.99,medium_pack,EUR
3940,6094,2024-05-29,2.99,small_pack,EUR
3941,6098,2024-04-15,4.99,small_pack,EUR
3942,6098,2024-04-16,19.99,medium_pack,EUR
3943,6098,2024-04-14,4.99,small_pack,EUR
3944,6101,2024-06-11,99.99,large_pack,USD
3945,6101,2024-05-28,2.99,small_pack,USD
3946,6106,2024-02-03,99.99,large_pack,USD
3947,6106,2024-02-12,14.99,medium_pack,USD
3948,6106,2024-02-05,3.99,small_pack,USD
3949,6125,2024-05-16,4.99,small_pack,EUR
3950,6135,2024-06-13,4.99,small_pack,EUR
3951,6135,2024-05-08,9.99,medium_pack,EUR
3952,6135,2024-05-11,1.99,small_pack,EUR
3953,6135,2024-05-04,2.99,small_pack,EUR
3954,6135,2024-05-03,19.99,medium_pack,EUR
3955,6135,2024-06-24,3.99,small_pack,EUR
3956,6135,2024-05-03,19.99,medium_pack,EUR
3957,6138,2024-06-10,1.99,small_pack,EUR
3958,6138,2024-04-02,14.99,medium_pack,EUR
3959,6138,2024-04-03,9.99,medium_pack,EUR
3960,6138,2024-06-23,9.99,medium_pack,EUR
3961,6157,2024-07-26,1.99,small_pack,EUR
3962,6157,2024-06-18,2.99,small_pack,EUR
3963,6168,2024-05-14,2.99,small_pack,USD
3964,6168,2024-05-30,14.99,medium_pack,USD
3965,6168,2024-07-20,3.99,small_pack,USD
3966,6168,2024-05-18,9.99,medium_pack,USD
3967,6168,2024-06-02,1.99,small_pack,USD
3968,6175,2024-06-08,4.99,small_pack,EUR
3969,6175,2024-06-20,3.99,small_pack,EUR
3970,6175,2024-06-08,3.99,small_pack,EUR
3971,6175,2024-05-20,14.99,medium_pack,EUR
3972,6175,2024-05-24,3.99,small_pack,EUR
3973,6175,2024-06-16,9.99,medium_pack,EUR
3974,6187,2024-06-09,4.99,small_pack,MXN
3975,6189,2024-05-03,2.99,small_pack,USD
3976,6189,2024-03-25,1.99,small_pack,USD
3977,6189,2024-04-09,4.99,small_pack,USD
3978,6189,2024-04-25,1.99,small_pack,USD
3979,6189,2024-05-08,1.99,small_pack,USD
3980,6195,2024-01-22,1.99,small_pack,USD
3981,6195,2024-01-31,1.99,small_pack,USD
3982,6195,2024-01-09,99.99,large_pack,USD
3983,6195,2024-01-14,1.99,small_pack,USD
3984,6209,2024-03-10,29.99,large_pack,USD
3985,6209,2024-01-10,3.99,small_pack,USD
3986,6209,2024-02-25,3.99,small_pack,USD
3987,6209,2024-02-06,14.99,medium_pack,USD
3988,6209,2024-01-23,9.99,medium_pack,USD
3989,6218,2024-06-19,4.99,small_pack,USD
3990,6218,2024-07-06,2.99,small_pack,USD
3991,6218,2024-06-19,1.99,small_pack,USD
3992,6218,2024-06-26,9.99,medium_pack,USD
3993,6218,2024-07-11,9.99,medium_pack,USD
3994,6218,2024-06-24,3.99,small_pack,USD
3995,6218,2024-07-03,4.99,small_pack,USD
3996,6218,2024-06-18,3.99,small_pack,USD
3997,6220,2024-05-07,4.99,small_pack,USD
3998,6220,2024-05-06,2.99,small_pack,USD
3999,6220,2024-05-09,14.99,medium_pack,USD
4000,6220,2024-05-06,19.99,medium_pack,USD
4001,6220,2024-06-18,14.99,medium_pack,USD
4002,6220,2024-05-14,19.99,medium_pack,USD
4003,6220,2024-05-02,49.99,large_pack,USD
4004,6220,2024-05-29,4.99,small_pack,USD
4005,6220,2024-06-22,14.99,medium_pack,USD
4006,6221,2024-02-26,4.99,small_pack,USD
4007,6221,2024-02-18,2.99,small_pack,USD
4008,6221,2024-02-17,49.99,large_pack,USD
4009,6221,2024-02-04,29.99,large_pack,USD
4010,6221,2024-01-27,19.99,medium_pack,USD
4011,6226,2024-02-10,9.99,medium_pack,USD
4012,6226,2024-03-22,2.99,small_pack,USD
4013,6226,2024-02-08,19.99,medium_pack,USD
4014,6226,2024-02-27,9.99,medium_pack,USD
4015,6226,2024-02-08,4.99,small_pack,USD
4016,6238,2024-07-17,19.99,medium_pack,EUR
4017,6239,2024-05-12,19.99,medium_pack,BRL
4018,6239,2024-05-29,4.99,small_pack,BRL
4019,6239,2024-05-12,4.99,small_pack,BRL
4020,6239,2024-05-16,2.99,small_pack,BRL
4021,6239,2024-05-23,9.99,medium_pack,BRL
4022,6239,2024-06-19,3.99,small_pack,BRL
4023,6239,2024-05-07,3.99,small_pack,BRL
4024,6244,2024-06-30,9.99,medium_pack,EUR
4025,6244,2024-06-15,1.99,small_pack,EUR
4026,6244,2024-07-12,49.99,large_pack,EUR
4027,6246,2024-01-09,99.99,large_pack,EUR
4028,6246,2024-01-10,4.99,small_pack,EUR
4029,6246,2024-01-16,29.99,large_pack,EUR
4030,6246,2024-02-16,4.99,small_pack,EUR
4031,6246,2024-01-09,99.99,large_pack,EUR
4032,6246,2024-01-18,4.99,small_pack,EUR
4033,6246,2024-01-06,14.99,medium_pack,EUR
4034,6266,2024-06-13,4.99,small_pack,USD
4035,6266,2024-05-31,3.99,small_pack,USD
4036,6266,2024-07-10,3.99,small_pack,USD
4037,6266,2024-06-07,29.99,large_pack,USD
4038,6266,2024-06-27,3.99,small_pack,USD
4039,6266,2024-06-30,4.99,small_pack,USD
4040,6281,2024-05-24,4.99,small_pack,EUR
4041,6281,2024-04-06,99.99,large_pack,EUR
4042,6281,2024-04-03,1.99,small_pack,EUR
4043,6281,2024-04-16,1.99,small_pack,EUR
4044,6281,2024-04-12,19.99,medium_pack,EUR
4045,6281,2024-06-17,1.99,small_pack,EUR
4046,6281,2024-05-19,14.99,medium_pack,EUR
4047,6287,2024-05-19,9.99,medium_pack,USD
4048,6287,2024-05-05,19.99,medium_pack,USD
4049,6287,2024-05-08,3.99,small_pack,USD
4050,6287,2024-06-24,2.99,small_pack,USD
4051,6294,2024-06-30,2.99,small_pack,USD
4052,6294,2024-06-26,3.99,small_pack,USD
4053,6294,2024-06-29,2.99,small_pack,USD
4054,6294,2024-06-16,14.99,medium_pack,USD
4055,6294,2024-06-24,1.99,small_pack,USD
4056,6294,2024-07-07,99.99,large_pack,USD
4057,6294,2024-06-17,14.99,medium_pack,USD
4058,6294,2024-06-27,9.99,medium_pack,USD
4059,6297,2024-03-17,9.99,medium_pack,EUR
4060,6297,2024-04-07,2.99,small_pack,EUR
4061,6297,2024-03-21,4.99,small_pack,EUR
4062,6297,2024-03-17,2.99,small_pack,EUR
4063,6298,2024-06-03,4.99,small_pack,EUR
4064,6298,2024-05-07,1.99,small_pack,EUR
4065,6298,2024-05-10,3.99,small_pack,EUR
4066,6298,2024-05-09,1.99,small_pack,EUR
4067,6298,2024-06-20,9.99,medium_pack,EUR
4068,6298,2024-05-07,3.99,small_pack,EUR
4069,6311,2024-08-03,4.99,small_pack,USD
4070,6311,2024-06-25,4.99,small_pack,USD
4071,6313,2024-06-11,3.99,small_pack,EUR
4072,6313,2024-05-27,1.99,small_pack,EUR
4073,6313,2024-05-28,2.99,small_pack,EUR
4074,6313,2024-07-08,2.99,small_pack,EUR
4075,6313,2024-05-27,19.99,medium_pack,EUR
4076,6313,2024-06-25,2.99,small_pack,EUR
4077,6313,2024-05-26,4.99,small_pack,EUR
4078,6313,2024-06-06,9.99,medium_pack,EUR
4079,6316,2024-03-16,2.99,small_pack,USD
4080,6316,2024-04-04,4.99,small_pack,USD
4081,6316,2024-03-22,14.99,medium_pack,USD
4082,6316,2024-03-19,9.99,medium_pack,USD
4083,6316,2024-03-25,19.99,medium_pack,USD
4084,6316,2024-04-25,4.99,small_pack,USD
4085,6316,2024-03-14,14.99,medium_pack,USD
4086,6316,2024-04-02,3.99,small_pack,USD
4087,6316,2024-03-20,2.99,small_pack,USD
4088,6322,2024-09-06,4.99,small_pack,EUR
4089,6322,2024-06-16,3.99,small_pack,EUR
4090,6322,2024-06-15,2.99,small_pack,EUR
4091,6322,2024-07-08,2.99,small_pack,EUR
4092,6323,2024-04-09,19.99,medium_pack,USD
4093,6323,2024-05-14,19.99,medium_pack,USD
4094,6323,2024-04-22,3.99,small_pack,USD
4095,6337,2024-09-06,19.99,medium_pack,USD
4096,6337,2024-06-29,4.99,small_pack,USD
4097,6337,2024-07-14,2.99,small_pack,USD
4098,6337,2024-07-13,3.99,small_pack,USD
4099,6337,2024-07-27,3.99,small_pack,USD
4100,6337,2024-06-30,14.99,medium_pack,USD
4101,6339,2024-05-15,3.99,small_pack,MXN
4102,6339,2024-05-17,3.99,small_pack,MXN
4103,6339,2024-06-05,2.99,small_pack,MXN
4104,6339,2024-08-09,1.99,small_pack,MXN
4105,6339,2024-06-08,9.99,medium_pack,MXN
4106,6339,2024-07-01,14.99,medium_pack,MXN
4107,6339,2024-05-18,1.99,small_pack,MXN
4108,6339,2024-05-21,19.99,medium_pack,MXN
4109,6339,2024-05-16,2.99,small_pack,MXN
4110,6340,2024-02-20,99.99,large_pack,BRL
4111,6340,2024-03-17,19.99,medium_pack,BRL
4112,6340,2024-02-19,2.99,small_pack,BRL
4113,6340,2024-02-27,19.99,medium_pack,BRL
4114,6340,2024-04-21,2.99,small_pack,BRL
4115,6340,2024-03-11,14.99,medium_pack,BRL
4116,6340,2024-02-21,1.99,small_pack,BRL
4117,6340,2024-03-09,4.99,small_pack,BRL
4118,6340,2024-03-12,29.99,large_pack,BRL
4119,6347,2024-04-19,99.99,large_pack,USD
4120,6347,2024-04-25,14.99,medium_pack,USD
4121,6347,2024-04-20,2.99,small_pack,USD
4122,6347,2024-05-18,19.99,medium_pack,USD
4123,6347,2024-04-29,4.99,small_pack,USD
4124,6347,2024-04-20,3.99,small_pack,USD
4125,6347,2024-05-07,19.99,medium_pack,USD
4126,6347,2024-04-28,1.99,small_pack,USD
4127,6347,2024-04-19,1.99,small_pack,USD
4128,6353,2024-07-02,9.99,medium_pack,USD
4129,6353,2024-05-30,1.99,small_pack,USD
4130,6353,2024-05-20,4.99,small_pack,USD
4131,6353,2024-04-28,2.99,small_pack,USD
4132,6353,2024-06-10,1.99,small_pack,USD
4133,6353,2024-04-23,2.99,small_pack,USD
4134,6357,2024-03-27,14.99,medium_pack,USD
4135,6357,2024-05-03,1.99,small_pack,USD
4136,6357,2024-06-04,49.99,large_pack,USD
4137,6357,2024-04-30,1.99,small_pack,USD
4138,6360,2024-05-09,9.99,medium_pack,USD
4139,6360,2024-05-25,99.99,large_pack,USD
4140,6360,2024-04-27,4.99,small_pack,USD
4141,6360,2024-06-02,14.99,medium_pack,USD
4142,6360,2024-05-11,19.99,medium_pack,USD
4143,6360,2024-05-20,1.99,small_pack,USD
4144,6363,2024-01-28,9.99,medium_pack,USD
4145,6363,2024-02-28,2.99,small_pack,USD
4146,6363,2024-01-30,1.99,small_pack,USD
4147,6363,2024-01-30,1.99,small_pack,USD
4148,6363,2024-02-13,19.99,medium_pack,USD
4149,6363,2024-02-10,1.99,small_pack,USD
4150,6365,2024-01-25,1.99,small_pack,USD
4151,6365,2024-01-26,4.99,small_pack,USD
4152,6365,2024-02-06,2.99,small_pack,USD
4153,6365,2024-01-31,2.99,small_pack,USD
4154,6365,2024-01-27,9.99,medium_pack,USD
4155,6365,2024-03-13,9.99,medium_pack,USD
4156,6377,2024-01-03,14.99,medium_pack,EUR
4157,6377,2024-01-05,99.99,large_pack,EUR
4158,6377,2024-01-04,9.99,medium_pack,EUR
4159,6377,2024-01-21,29.99,large_pack,EUR
4160,6377,2024-01-04,1.99,small_pack,EUR
4161,6377,2024-01-03,2.99,small_pack,EUR
4162,6378,2024-04-28,1.99,small_pack,USD
4163,6378,2024-06-17,9.99,medium_pack,USD
4164,6378,2024-05-02,4.99,small_pack,USD
4165,6378,2024-05-09,2.99,small_pack,USD
4166,6390,2024-07-20,19.99,medium_pack,MXN
4167,6390,2024-06-25,1.99,small_pack,MXN
4168,6390,2024-07-01,4.99,small_pack,MXN
4169,6390,2024-08-20,2.99,small_pack,MXN
4170,6390,2024-07-23,3.99,small_pack,MXN
4171,6390,2024-07-30,14.99,medium_pack,MXN
4172,6399,2024-06-03,99.99,large_pack,USD
4173,6399,2024-05-25,19.99,medium_pack,USD
4174,6399,2024-06-01,2.99,small_pack,USD
4175,6399,2024-05-12,99.99,large_pack,USD
4176,6399,2024-05-17,1.99,small_pack,USD
4177,6399,2024-07-03,3.99,small_pack,USD
4178,6402,2024-06-22,9.99,medium_pack,MXN
4179,6402,2024-06-20,9.99,medium_pack,MXN
4180,6402,2024-06-20,3.99,small_pack,MXN
4181,6420,2024-02-11,14.99,medium_pack,USD
4182,6420,2024-02-14,3.99,small_pack,USD
4183,6420,2024-02-21,9.99,medium_pack,USD
4184,6433,2024-02-15,4.99,small_pack,USD
4185,6433,2024-01-16,1.99,small_pack,USD
4186,6433,2024-01-24,14.99,medium_pack,USD
4187,6434,2024-05-31,9.99,medium_pack,BRL
4188,6434,2024-05-31,99.99,large_pack,BRL
4189,6434,2024-07-05,1.99,small_pack,BRL
4190,6434,2024-06-14,1.99,small_pack,BRL
4191,6434,2024-06-01,4.99,small_pack,BRL
4192,6434,2024-06-10,9.99,medium_pack,BRL
4193,6443,2024-05-03,4.99,small_pack,BRL
4194,6443,2024-05-13,3.99,small_pack,BRL
4195,6443,2024-04-27,4.99,small_pack,BRL
4196,6443,2024-04-27,2.99,small_pack,BRL
4197,6448,2024-06-21,3.99,small_pack,BRL
4198,6448,2024-06-30,3.99,small_pack,BRL
4199,6448,2024-08-14,2.99,small_pack,BRL
